naAromAtom,nAromBond,BCUTc-1l,BCUTc-1h,BCUTp-1h,nBondsM,SpMin1_Bhm,SpMin2_Bhm,SpMin3_Bhm,SpMin4_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMin1_Bhv,SpMax1_Bhe,SpMax3_Bhe,SpMin1_Bhe,SpMin2_Bhe,SpMin4_Bhe,SpMin6_Bhe,SpMax1_Bhp,SpMax2_Bhp,SpMax3_Bhp,SpMin1_Bhp,SpMax1_Bhi,SpMin1_Bhi,SpMin2_Bhi,nAtomP,MDEC-33,MDEN-22,MDEN-23,piPC5,piPC7,piPC8,piPC9,piPC10,TpiPC,R_TpiPCTPC,nTRing,Name
0,0,-0.38991263288502187,0.4166563739818511,11.040987028768996,9.0,1.978419809425345,1.8475470291741036,1.6665339911321957,1.6463211939734599,3.879657962072962,3.761772304948052,1.9739588889772244,3.974196265936588,3.8347870914367115,1.893810554013753,1.7354455311237722,1.507485732552298,1.1365898045338731,3.874250950782871,3.7872359987540496,3.7440699343096964,1.9750764891517267,4.01578203499567,1.8748440399687032,1.6887636853374026,11,9.153000459876996,0.33333333333333337,1.891483218006352,5.802118375377063,6.51025834052315,6.890609120147166,7.122059881629143,7.374629015218946,8.65834547117212,4.473193473193473,5.0,10
0,0,-0.3780915753095646,0.2322761451094467,9.956839630913423,7.0,1.877814929061108,1.845870339341412,1.6973136318847866,1.4508981005881878,3.7874232909348726,3.69042996758582,1.952329339416128,3.8914356325766186,3.6093177512407104,1.8146277609779815,1.7495837607785578,1.309014000127397,0.8903893413421117,3.7710572758805094,3.666575563235425,3.3973376789292073,1.9752463717243147,3.922958737559549,1.7934543117820836,1.7101507530674982,9,7.555430677619207,0.944940787421155,0.8254818122236568,5.356586274672011,5.429345628954442,5.616771097666573,5.655991810819852,5.8664680569332965,7.567862605463882,2.9662576687116564,3.0,11
0,0,-0.3781328559903391,0.23225812537622165,10.720859411268892,7.0,1.8947745210985345,1.8655108665352007,1.765880335654731,1.6702936979189813,3.8699934975176697,3.6902885728259474,1.9477334756578608,3.9558717802907775,3.6066301237041,1.8138903152121757,1.7562933147612716,1.481288731052694,1.0189282736728766,3.864763282778503,3.6667638053454112,3.4040725774402274,1.9690573838220515,3.9840612159353763,1.7964423229864452,1.7164538312399902,10,8.317986655534117,0.4999999999999999,1.189207115002721,5.497168225293202,5.82600010738045,6.115892125483033,6.077642243349033,6.306275286948017,7.902487437162856,2.9476553980370768,5.0,12
0,0,-0.2836329709395735,0.23063918471744316,10.343826985329699,9.0,1.9610087993001253,1.865125122552588,1.464253171941393,1.4295061436558427,3.8654257701213592,3.6941928719512096,2.0011575223754487,3.9459635271232414,3.450580665906897,1.90196148790968,1.7600020262833402,1.2596820808525708,0.7332201819296282,3.8568848422859614,3.6928310027129667,3.2610043114912366,2.010418305298626,3.9759840880353385,1.8780282472862688,1.7258139645379762,14,6.100588388911135,1.336348077210509,0.0,5.5683445037610975,6.063785208687607,6.354370040797352,6.735780014242327,6.746412128573375,8.192570471152173,6.031719532554258,4.0,13
0,0,-0.31828913470225545,0.41948814420273534,10.825521790020588,9.0,1.9487424756783949,1.91857051109938,1.7580419829742144,1.7164311471057452,3.8727301023854266,3.7509542037004526,1.979186420080608,3.960680106637232,3.7721824190957896,1.8626237210485077,1.8139575703362536,1.4937733627009933,1.1598734331974991,3.864367230533363,3.7341884665804215,3.627491688150165,1.9888580060107224,3.996892501485967,1.8458446864611624,1.7702460243854083,11,9.792176965949276,0.922707996704391,1.852506603368545,5.863631175598098,6.395261598115449,6.683360945766275,6.981934677156389,7.172424577124845,8.538758969330798,3.648571428571429,4.0,14
0,0,-0.3016693560555685,0.4336083266067703,10.921065558971042,8.0,1.9472689799502825,1.917119576670251,1.8739846972992635,1.7047241841430214,3.8426847465247036,3.725415938108998,1.9713816310163987,3.949456711666569,3.7718453855206255,1.819780955471833,1.7999890833704868,1.628796638534835,1.2520096081389178,3.8319053241161054,3.7161860162780735,3.608556432056615,1.9723505429952624,3.9921507921127217,1.7916205560253085,1.7555390843836487,11,6.642373604634902,1.5746678611856708,2.433290568712144,5.799092654460527,6.3473892096560105,6.610696044717759,6.904750769961837,7.173958319756794,8.490027523343468,3.394975575715282,5.0,15
0,0,-0.3106159618851133,0.16542611237614624,10.964177921718305,10.0,1.953282641806068,1.9382416936745104,1.867392125783511,1.7798813107359184,3.866108104778335,3.7997394315134,1.979436800608184,3.955428525398837,3.7722855620686255,1.8617703365341844,1.8256727708429958,1.6434966855094348,1.293225938515023,3.860861961037664,3.7858059272609372,3.65787794050345,1.98526061124717,3.996502367496941,1.8422466879564483,1.7847607143075568,13,9.792176965949276,2.4132669093028625,2.3575781463065097,5.932245187448012,6.4861607889440895,6.755768921984255,7.062191632286557,7.271703706887367,8.62371303479391,3.646557377049181,5.0,16
0,0,-0.3806918122757139,0.3067228922078397,11.923206956362586,9.0,1.9950224283142488,1.8202255696400016,1.7640311875257813,1.7135890379121317,3.9446519501227466,3.7392612281768223,2.0174475044765834,4.024710855147773,3.740377687994653,1.943708627162532,1.7220635944866274,1.5404699974066431,1.4108254677251522,3.936147282335785,3.726932283586113,3.6205308717232167,2.022698103338503,4.053800063637395,1.924851632358872,1.6968741751109455,21,15.043885672242222,0.14285714285714285,0.9807852768242358,6.131226489483142,7.021083964289139,7.474204806496124,7.893572073504902,8.222553638396956,9.307104040408491,5.8715351812366725,8.0,17
0,0,-0.3911305615858093,0.21656958230440432,11.233140479196017,10.0,1.986719001028349,1.8770856446439528,1.76098327487773,1.5067555084336184,3.8928106411955934,3.740350925785892,2.0257044253993324,3.979760659051951,3.7139822208729685,1.9273083252919,1.7788423272293261,1.3827910477268657,1.1602805097219004,3.885202252718276,3.7270460706895876,3.5257707662206026,2.0396495139809327,4.016837222097879,1.9054841356747976,1.7497499400683778,23,10.111553722591042,1.7663877645007218,2.688645761136777,6.061456918928018,6.9508147684425845,7.401231264413014,7.86403565907245,8.208491751740379,9.266531651625924,6.7455357142857135,6.0,18
0,0,-0.3722606983082449,0.14577032184274838,12.201599342836616,13.0,2.041701317961037,1.9820231844975968,1.865826772701126,1.84388076686826,3.9208486354739343,3.8412064178399175,2.0303152015724257,4.009624188111848,3.8551463364600673,1.930073105419928,1.897200971099881,1.7041265818580686,1.5594830589318394,3.912710321454629,3.844293965987872,3.7563228238556814,2.020811511049141,4.045372494482846,1.902662796874366,1.8725869316646158,29,14.219148164342885,0.7211247851537042,1.3705318749233486,6.3613024775729965,7.218176838403408,7.695757990554762,8.137103389639302,8.577535420422398,9.575747082838364,6.415850400712378,8.0,19
0,0,-0.38062352447424536,0.2864626283436415,11.898929974290235,9.0,2.001936197191424,1.9273857122022704,1.8796080757758435,1.7827422176631962,3.9413214128318836,3.7209360850193947,2.0205794019262693,4.020159271444486,3.759728867313782,1.9447696959980751,1.741226799473804,1.6666653939466418,1.3624834511687969,3.9334640670725727,3.7089492568257083,3.59188217040912,2.0230761860306217,4.049086627503772,1.9251682254370583,1.7062098822742793,21,11.047295689475655,0.14285714285714285,0.9807852768242358,6.104793232414986,6.976348070447749,7.4223737009868245,7.841099765422119,8.159660737063376,9.254644297532707,5.942012507106312,9.0,20
0,0,-0.3427277821188786,0.20158846310688988,10.117530763721003,11.0,1.9924067559284369,1.9162232878152392,1.7942378728001953,1.7318678253548592,3.8785886336484663,3.8653738688193613,1.9881428217575459,3.9417601849450232,3.713038861688012,1.9109118800622218,1.818849785042124,1.582697583477251,1.2526712932168524,3.879046253864816,3.867203818382865,3.6003922486067688,1.9838832778140345,3.969971428162845,1.892332785362504,1.7983227282804108,13,7.472167170819094,0.1111111111111111,0.0,5.814130531825067,6.298949246855942,6.551080335043403,6.634633357861687,6.777646593635117,8.31115254800169,4.8718562874251505,5.0,21
0,0,-0.3017637407855439,0.13044210589425692,10.937011000625043,9.0,1.9520920808988944,1.91525176723616,1.7963597346471898,1.7350791078420291,3.850127019906587,3.746738781240839,1.9791439545392195,3.9460829354622726,3.7606433096212366,1.837825230906468,1.8176213801111,1.5269481501598432,1.2825460081259727,3.843982644026524,3.735133738119848,3.628722912572675,1.9840530356178616,3.9885547177644987,1.8154737636935223,1.7745769504667113,11,6.342843032940027,0.5984084805885755,1.7146594070385748,5.749392985908253,6.2166061010848646,6.51471269087253,6.840546529288687,7.044905117129371,8.400659375160286,3.330089820359281,5.0,22
0,0,-0.3272675088040722,0.16849178546416124,10.568015219795546,11.0,1.9618207734684172,1.9137608359464664,1.8561190175216025,1.7426580717905982,3.87937084186768,3.8205005646287216,1.9626174259668032,3.942124900031097,3.764412740479784,1.8707018382575265,1.8184213042947868,1.5988863428470883,1.1752187486252716,3.880283969553511,3.823491696845817,3.679396558950173,1.9535468624721581,3.9713495176877283,1.846542807599307,1.7974515034678262,14,6.321514764016715,0.2924017738212866,0.0,5.771441123130017,6.161207321695078,6.448889394146858,6.586171654854675,6.839476438228843,8.265650165580329,5.182666666666667,5.0,23
0,0,-0.3077964448287355,0.2837093928891433,10.900149639470019,9.0,1.9510352306040275,1.936844847090733,1.7743544193617902,1.7297898569055317,3.865332378743247,3.746304586136981,1.975610856321657,3.952056474377085,3.751523811737197,1.861583084931004,1.8124925329661357,1.533179464653878,1.2071897368583135,3.860290193376712,3.7321836872131366,3.6245920939009415,1.9819926184824503,3.9915862947905647,1.8421806865769952,1.7664091050047686,11,8.042752679649876,0.5984084805885755,1.7146594070385748,5.799092654460527,6.282266746896006,6.563855526532128,6.859614903654202,7.065613363597717,8.435332164935916,3.667197452229299,4.0,24
0,0,-0.3291764732964051,0.135429523209549,10.689659404875892,11.0,2.003956958441425,1.917981182393184,1.8472145753032576,1.6968014519470211,3.9475497457200457,3.795456075064332,1.998347702045592,4.015923988434269,3.7427101678864143,1.9213077081952576,1.8014682215613376,1.5970999081131476,1.1409990350315586,3.941711075493711,3.795366080382217,3.5992320740609163,1.990181211639288,4.0433695378623495,1.9018840419016672,1.777521273416881,24,10.75878824073168,1.3811993698619278,0.3715011599826719,6.133398042996649,7.002155954403621,7.482681828154651,7.864419904994565,8.271548374755515,9.313799080344412,7.195976638546399,9.0,25
0,0,-0.2812655862690673,0.2241546885959556,10.308148083943246,9.0,1.979595364286731,1.9446949863047711,1.7245212558091676,1.58362475865695,3.833302125196784,3.7664506230776467,1.9836758696350092,3.953171517127591,3.7473771662528255,1.8639343860309951,1.7940625632828435,1.4264382844557977,1.1381597601220754,3.8222825695115716,3.756221978087885,3.636591273340856,1.9858184409317157,4.001849765269244,1.835533286546108,1.7466281746377088,22,8.874500462577595,2.293028100714921,1.8946457081379973,5.746203190540153,6.4216222678065185,6.880384082186005,7.041411663794809,7.395721608602044,8.625509334899697,5.305714285714286,5.0,26
0,0,-0.3956810222065805,0.40630277497472383,9.628237498434538,3.0,1.9568269020972575,1.917908484276065,1.9105702885710583,1.8374844711294225,3.7076139570856665,3.622532490230968,1.9438495465962833,3.846298115656457,3.701725038844892,1.7802849971361552,1.725618060613466,1.5997258228637747,1.4508873919278658,3.696418739223216,3.607313327675246,3.5966046347786182,1.956642312989124,3.862911550968544,1.7622103218977996,1.6713444867425171,5,10.678984542280524,0.0,0.4999999999999999,4.624972813284272,4.68213122712422,4.6443908991413725,4.74493212836325,4.653960350157523,6.8690144506657065,1.2951482479784366,2.0,27
0,0,-0.30168691229701244,0.4194832792078192,10.926699023073155,9.0,1.954096029736183,1.9267452271528656,1.9080472659891363,1.79151125117416,3.873203030562869,3.7532428780155134,1.9807707723939119,3.9617347533481646,3.788589351696311,1.8627584537374064,1.8205138374916487,1.6687016584593417,1.2733084829792105,3.864842013025795,3.741063291408071,3.6428240682024167,1.985300179133945,3.99869949324584,1.8459055224911851,1.7757134557634342,11,8.042752679649876,0.5984084805885755,1.7146594070385748,5.857933154483459,6.4085287910594975,6.717804695023692,7.0255383146385215,7.237778191923442,8.57300625623545,3.521652231845436,5.0,28
0,0,-0.3078081865876992,0.4194894251698368,10.895884408989655,9.0,1.948269577257384,1.9187007518461627,1.7737438099696428,1.7294166404084177,3.872831146954373,3.748493196159553,1.9756772801421976,3.9606579616980113,3.7695435161788833,1.8626193603221652,1.81252319819158,1.5331915422607172,1.2068325926908086,3.864470573705141,3.733460027425077,3.6273345551957528,1.982361088485651,3.9969961492127015,1.8458445635686125,1.7664651209949214,11,8.042752679649876,0.5984084805885755,1.7146594070385748,5.869296913133774,6.4085287910594975,6.705639094860003,7.00033446027523,7.199678345691173,8.556606193773073,3.722261989978525,4.0,29
0,0,-0.33099365396935176,0.2481941546202645,11.475416138780432,13.0,1.9547535411730208,1.8787296142187508,1.75705560412634,1.5154939352969192,3.935789070440424,3.8349267494964407,2.0337556994233625,4.0435805160150595,3.758711811017194,1.923329285568244,1.8640588932988909,1.42006844318948,1.066141634788775,4.063773568072183,3.8320763286198334,3.623560430490306,2.0228826712722925,4.020557433485972,1.9322151768915847,1.849160204699272,28,6.945749071408137,0.5436901865014462,0.7663094323935531,5.973809611869261,6.608000625296088,6.943122422819427,7.313886831633463,7.646353722445999,8.826441041782578,6.294824399260628,5.0,30
0,0,-0.3962482378585008,0.163410794882667,13.422210175599606,9.0,1.9507227984654492,1.8609463023755908,1.7456972885543491,1.6665173949568124,4.021217188817456,3.805793891761954,2.010364340106571,4.111838171598716,3.7641409163664346,1.896257012382032,1.7898260730042128,1.5039314379443145,1.2486131399069968,4.155652417518811,3.8159492557953834,3.625450556552764,2.0060347378052086,4.091731715958178,1.892221554663987,1.80421380520046,17,5.520924368103002,1.3103706971044486,0.7952707287670507,5.7899601708972535,6.565264970035361,6.931471805599452,7.167809184316443,7.490529402060711,8.7157161275482,4.6792018419033,4.0,31
0,0,-0.30178291931525897,0.4194711673084402,10.962946730963047,8.0,2.025136430542365,1.9272723708831812,1.9134725763605032,1.7418995299610631,3.8729044970528,3.8174083059072,2.027951254077108,3.964028978002312,3.798761989565481,1.8928573940144175,1.8605235059272096,1.5470953829598058,1.4525836511201349,3.8646759339150667,3.813776786010064,3.6701667652345784,2.0256449507600016,4.003081192691607,1.8544963889181931,1.8433068689082237,11,9.792176965949276,0.5984084805885755,1.7146594070385748,5.918893854273146,6.520621127558696,6.78332520060396,7.0958932210975325,7.393263094763838,8.670429167315094,3.409596255119953,6.0,32
0,0,-0.3471786454150956,0.21195816383766128,11.227418207740342,11.0,1.9403245623374448,1.840966031915893,1.7894236853608043,1.6663093503216968,3.826175815402309,3.7783073863804426,2.0126437260131547,3.971931540471884,3.788639735925072,1.8691231927332468,1.7728394546143669,1.5789293113225225,1.1164204669736235,3.971500611556967,3.8056545738943655,3.661246224276504,2.0109220519539504,3.979497516679912,1.837837330427004,1.7800428892621671,21,8.37099401962481,3.7740858294382615,1.5631264112665575,5.8607862234658645,6.4150969591715965,6.778784897685178,7.138073034044348,7.434257382133135,8.653296274408579,4.912521440823328,4.0,33
0,0,-0.3778344076075628,0.27622835796294193,11.715069771242495,12.0,1.955000007199421,1.8630269648879847,1.8310601212883189,1.6866296499509403,3.9458838390701967,3.8130006340877913,2.040249802934761,4.0441891784074855,3.769495427904996,1.927316083453865,1.846581394227152,1.553946208193992,1.2917398207581978,4.097544864877326,3.8153808223387697,3.6232379394507146,2.0179306448471843,4.019417339931112,1.9449414622119765,1.8312945617786272,17,6.543197969720187,1.5653383930424292,0.8848822989957787,5.910796644040527,6.568077911411977,6.903747257584598,7.1891677384203225,7.536363938404511,8.742254901886351,5.274641954507161,4.0,34
0,0,-0.3124226733000418,0.4194805945337565,10.945217280782769,8.0,1.9589230485037856,1.9289621336379523,1.9018687692285523,1.8153351173293677,3.874735941376063,3.748436299533629,1.984734724497208,3.9646563599363196,3.7969546211099483,1.8629169547302376,1.8213327255331797,1.6595957688008218,1.2463367977555264,3.866340349004616,3.7369775033948684,3.6530503204413636,1.9882092831017495,4.002490344395489,1.846045289038176,1.7743481957391154,11,9.489772491122118,0.922707996704391,1.852506603368545,5.843544417031361,6.4085287910594975,6.710523109452428,7.021976423072161,7.24636808010246,8.568646473005153,3.485430463576159,5.0,35
0,0,-0.3600938399858252,0.2930872147299484,11.213265051727033,8.0,1.97697895012915,1.8616936936225983,1.700476838742886,1.5302190583258164,3.875428130005152,3.799861782345357,1.97428154749435,3.9491998835903845,3.666531654516611,1.8934879564344005,1.8221939217517076,1.3929247141929653,1.0412570202831892,3.8742083267555953,3.7988067789967586,3.5314351401193456,1.9741336862434653,3.9724153546329135,1.877529232805207,1.8177138413198175,11,12.07699480134767,0.0,0.0,5.598421958998375,5.932245187448012,6.052089168924417,6.249975242259482,6.4150969591715965,7.980707820869669,3.4839094159713944,3.0,36
0,0,-0.3291725360155482,0.2468338810583114,10.620697111439076,10.0,2.003889793357168,1.917624560907264,1.8434874830152048,1.6946008701886717,3.9441286576425982,3.787876110157277,1.9985727988210544,4.012193157739162,3.714242487334975,1.9210345325728129,1.7975703968696195,1.59507042327018,1.1391572301189337,3.9385026969339387,3.7881715544606767,3.5812188990112586,1.990789673289872,4.040039875754442,1.9015588431428356,1.7731437037244615,22,10.75878824073168,0.9654893846056296,0.30411009977867004,6.052089168924417,6.874198495453294,7.321849713788357,7.671826797878782,8.071843149609156,9.145161645951188,7.075528700906345,8.0,37
0,0,-0.3791275098126717,0.2865517727392454,11.84681600587234,9.0,2.003481649069268,1.880616310533601,1.816258199801031,1.74930911801153,3.9446365100900977,3.7311645014147587,2.022139875365041,4.020652951574476,3.696911356988644,1.9496711393268755,1.73056649029593,1.5565843122651457,1.260905989382488,3.937324034088672,3.71406221064358,3.5521313975093225,2.0261164097184547,4.04851863220873,1.931525653804352,1.7025173575482213,21,13.492722162679136,0.14285714285714285,0.9807852768242358,6.104793232414986,6.933423025730715,7.372746366404328,7.805882040228621,8.145839612936841,9.228474942171664,5.688268156424581,8.0,38
0,0,-0.3915722468442976,0.2312631119407517,12.190132414986053,14.0,2.041681677666147,1.971482548084985,1.8658200131782132,1.798418348253541,3.9221939003663926,3.843886958905101,2.029905632744188,4.009630025757872,3.847276691609319,1.9301740473980449,1.8970113849824988,1.678391833660669,1.5016765605284284,3.914176128479609,3.8472249753487904,3.7577712558221097,2.0197124264183253,4.044819485428198,1.9034519574372324,1.876759485244936,31,14.626829979598886,1.0000000000000002,1.189207115002721,6.3421214187211525,7.1989312406881725,7.670894831362117,8.113426639943654,8.562357743370614,9.555984701765807,6.831721470019343,7.0,39
0,0,-0.2792677732057228,0.2814522309426387,12.476439156260495,7.0,1.9587370487330944,1.8146173588968029,1.740319211348663,1.6437392245667592,3.8797857298425797,3.664084042878053,1.9862052305688889,3.9621932233772457,3.6767916619116185,1.8751127426453116,1.6186610890794502,1.4641646209565602,1.1507141293034424,3.9028784558530822,3.653756437169831,3.5876835723503415,1.9880618298013257,3.9926099811488394,1.8455522826282105,1.5743850579202747,14,9.998307046526534,1.550343873818835,0.8442136252749053,5.627621113690636,6.324358962381312,6.639875833826536,6.982862751468942,7.167809184316443,8.471986598578159,4.049152542372881,7.0,40
0,0,-0.3785118742178902,0.2335965553405031,11.891311400216994,9.0,1.99521768597746,1.879307401820592,1.8069106560621635,1.7241710785035251,3.9132745452832816,3.7701888828222976,2.027103855386721,3.98764589811731,3.764565572391101,1.9377975028404688,1.8069433823677787,1.4525836511201322,1.4290409011803935,3.9033806794670425,3.760986410470217,3.5918152197492743,2.0403779141271405,3.9987247423930574,1.9288906209387573,1.785344368459028,15,15.755147400355773,0.0,0.0,5.973809611869261,6.6120410348330925,6.917705609835306,7.23489842031483,7.502738210754851,8.768107539675803,3.948985863552551,6.0,41
0,0,-0.3423873602303171,0.12122424995895513,9.386354210348387,10.0,1.963068662474508,1.9322755803252143,1.8011119271464968,1.6632793461395423,3.7959517635501454,3.7686356136819,1.9517580174052922,3.871876844672797,3.7443896758252384,1.8502744359701693,1.8336753036008304,1.454618991945314,0.9133889020453616,3.79526179064663,3.776349627389236,3.6403499292472383,1.94844598308902,3.899366511799943,1.8255259496852705,1.8073108826744424,15,2.2901289981403883,0.12499999999999994,0.0,5.476463551931511,5.717027701406223,5.988961416889863,6.3403593037277535,6.563855526532128,7.934871565945178,5.53968253968254,3.0,42
0,0,-0.3588509549239802,0.23671308195764945,11.135118501266167,9.0,1.9719113831186692,1.895189622111136,1.4998522607564064,1.4415310272850377,3.831449302745583,3.786077498564308,1.9641622218620705,3.8996071789796947,3.5052629814322382,1.878225575843241,1.8267117688218144,1.1915021867296598,0.9997672177899748,3.834798630624667,3.780959634235656,3.4142254037553883,1.9691296746707163,3.921480579819563,1.8595595392148463,1.8072434196023581,22,7.512754186104248,0.4999999999999999,0.4082482904638629,5.40717177146012,5.5174528964647065,5.236441962829949,5.564520407322693,5.468060141135132,7.459338895220297,3.6836518046709132,2.0,43
