naAromAtom,nAromBond,BCUTc-1l,BCUTc-1h,BCUTp-1h,nBondsM,SpMin1_Bhm,SpMin2_Bhm,SpMin3_Bhm,SpMin4_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMin1_Bhv,SpMax1_Bhe,SpMax3_Bhe,SpMin1_Bhe,SpMin2_Bhe,SpMin4_Bhe,SpMin6_Bhe,SpMax1_Bhp,SpMax2_Bhp,SpMax3_Bhp,SpMin1_Bhp,SpMax1_Bhi,SpMin1_Bhi,SpMin2_Bhi,SCH-6,VCH-5,SpMAD_Dt,SHaaCH,SaaN,minHBa,maxaaN,hmin,nAtomP,MDEC-33,MDEN-22,MDEN-23,MLFER_A,MLFER_BH,piPC5,piPC7,piPC8,piPC9,piPC10,TpiPC,R_TpiPCTPC,nTRing,WTPT-4,WTPT-5,pChemBL
20,22,-0.37779938,0.186981061,10.83063957,23,1.977650576,1.919605627,1.792793729,1.712083346,4.026811122,3.800721782,1.993546443,4.148112775,3.796235933,1.886649731,1.855269239,1.561846936,1.290143246,4.003377038,3.807096197,3.614000305,2.009104311,4.18644738,1.863706068,1.830242974,0.545343094,0.045412415,21.54859638,3.069124449,16.72758229,1.894999528,4.664945456,-0.200271164,18,10.33254152,1.57780848,1.277886208,0.617,2.408,6.501101965,7.563026155,8.050520259,8.447127758,8.776849767,9.836529753,14.13733436,5,8.470188722,21.01987035,8.3
20,22,-0.37779938,0.186981061,10.83063957,23,1.977650576,1.919605627,1.792793729,1.712083346,4.026811122,3.800721782,1.993546443,4.148112775,3.796235933,1.886649731,1.855269239,1.561846936,1.290143246,4.003377038,3.807096197,3.614000305,2.009104311,4.18644738,1.863706068,1.830242974,0.545343094,0.045412415,21.54859638,3.069124449,16.72758229,1.894999528,4.664945456,-0.200271164,18,10.33254152,1.57780848,1.277886208,0.617,2.408,6.501101965,7.563026155,8.050520259,8.447127758,8.776849767,9.836529753,14.13733436,5,8.470188722,21.01987035,8.52
14,16,-0.377794956,0.186830408,10.76540733,17,1.926274796,1.81193265,1.792747797,1.706828905,4.026685182,3.641127769,1.987624423,4.148011408,3.619984776,1.880160202,1.706759436,1.545873689,1.120983047,4.003242762,3.614967829,3.483036833,2.005374727,4.186372546,1.857226053,1.667261858,0.443281021,0.045412415,19.43977344,0.648776219,16.62462432,1.911625173,4.640006748,-0.121562264,18,8.453352879,1.57780848,1.277886208,0.772,2.342,6.377045775,7.521068389,8.010998754,8.390085764,8.684890429,9.766281896,15.30712762,4,8.454160453,20.8770773,7.2
26,29,-0.371932613,0.18782672,11.31652675,29,2.152312744,1.985112033,1.914067007,1.698703088,4.09618102,3.822898885,2.184324961,4.150546545,3.854128442,2.119154178,1.870222289,1.603238922,1.180413381,4.089742753,3.816782586,3.801100528,2.192166058,4.169680244,2.103818681,1.846875114,0.352062073,0,28.87371388,6.680605769,13.49975483,5.426127872,4.608474446,-0.199503191,24,15.57827326,0.595275394,0,0.272,2.467,6.757477299,7.81465518,8.371778977,8.932479961,9.340112792,10.26974229,18.30295187,8,8.700604818,14.49884191,6.58
29,33,-0.371932619,0.187884224,11.31739333,33,2.152308963,1.98485328,1.916527638,1.780104088,4.096185726,4.008271672,2.184322249,4.150558959,3.901287629,2.119153398,1.901406252,1.625039957,1.30310279,4.089747138,4.005403491,3.811034142,2.1921637,4.169695704,2.103818036,1.881679513,0.537457479,0.036084392,31.84605773,6.841451894,13.55825668,3.292543578,4.628035504,-0.230685282,24,18.11624616,0.791276947,0,0.643,2.821,6.900950932,7.93697283,8.468238443,8.968783955,9.369441362,10.33280533,17.29908931,10,8.703742256,17.61554234,5.88
20,23,-0.371932608,0.187739021,11.31036002,23,2.152303971,1.917507794,1.754309698,1.667615086,4.096177767,3.820382574,2.184316585,4.150540808,3.672847705,2.119149924,1.856196555,1.493813671,1.067938592,4.08973976,3.811188138,3.549678962,2.192157407,4.169674818,2.103814414,1.83710977,0.25,0,25.75381258,4.422518282,13.32999755,5.392949184,4.552633299,-0.08550553,24,14.88834242,0.595275394,0,0.272,2.419,6.665723526,7.79005286,8.35206977,8.916987302,9.320581585,10.24454243,19.94865844,7,8.647269499,14.34200111,6.42
20,23,-0.371932609,0.187751785,11.31281643,23,2.152307339,1.918716156,1.809741955,1.673648675,4.096179099,3.82051678,2.184320168,4.150543253,3.676638688,2.119151597,1.856413035,1.554880792,1.068398421,4.089740954,3.81131693,3.551469424,2.192161198,4.169677159,2.103816091,1.837309191,0.25,0,26.06467663,4.40249369,13.38006009,5.401030782,4.568806138,-0.12550553,24,14.88834242,0.595275394,0,0.272,2.419,6.66699655,7.791913368,8.354455488,8.919698977,9.323976366,10.24748328,19.68628901,7,8.671683209,14.41379342,6.38
26,29,-0.371932616,0.187930736,11.31724504,29,2.152311054,1.947297817,1.909845014,1.688760453,4.096181257,3.842680867,2.184324713,4.150546878,3.880775686,2.11915426,1.875576456,1.603378324,1.180559888,4.089743043,3.856924375,3.810145605,2.192165835,4.169680438,2.103818858,1.860267749,0.318041382,0,29.44373925,5.622022611,13.56680561,0.868870563,4.630990942,-0.228164504,24,17.45855109,0.595275394,0,0.272,2.476,6.790905402,7.826059607,8.376192904,8.934927773,9.343220417,10.27712382,17.78407032,8,8.700938402,14.49982287,6.36
26,29,-0.371932614,0.187838281,11.31644522,29,2.152310879,1.943060817,1.908612422,1.687608946,4.096180806,3.821365238,2.184324524,4.150546391,3.836855418,2.119153797,1.858522128,1.602047173,1.178416354,4.089742506,3.812253706,3.750436439,2.192165949,4.169680189,2.103818286,1.838849575,0.352062073,0,28.87371388,6.606002848,17.51452205,5.423357789,4.602557286,-0.191690691,24,15.57827326,0.758110859,0,0.272,2.777,6.757477299,7.81465518,8.371778977,8.932479961,9.340112792,10.26974229,18.30295187,8,8.700604818,17.49331652,5.76
14,16,-0.377760992,0.181667653,10.92875371,17,1.964728411,1.793007172,1.769879972,1.668652696,4.033002306,3.652348045,2.006119835,4.150189043,3.620791462,1.904732075,1.707003929,1.471708003,1.060036846,4.011622825,3.627227125,3.504863679,2.015344558,4.189416094,1.878091592,1.667263184,0.443281021,0.045412415,18.70850514,0.552749787,16.79001656,1.966389834,4.657962569,-0.007871315,17,8.453352879,1.57780848,1.277886208,0.772,2.131,6.373639704,7.516998466,8.005384011,8.379167787,8.667182883,9.755210814,15.87739375,4,5.366722544,20.87874501,8.52
14,16,-0.377755322,0.181633246,10.79516282,17,1.948218088,1.792842276,1.728875778,1.553486423,4.031610437,3.647049148,2.000163594,4.149639007,3.619197878,1.897586662,1.706886009,1.322556884,0.99541114,4.009824281,3.621163388,3.489054236,2.01175551,4.189063173,1.871043495,1.667262462,0.443281021,0.045412415,18.21765469,0.587055343,16.47138013,1.917991308,4.59585034,0.048276644,17,8.453352879,1.57780848,1.277886208,0.772,2.131,6.360762608,7.490655895,7.970142467,8.331558026,8.602846453,9.710595046,16.72455589,4,5.365801876,20.88541586,8.22
26,29,-0.371932618,0.396284877,11.31680132,29,2.152312814,1.987599971,1.914214089,1.70001065,4.096181239,3.843783584,2.184325473,4.150547004,3.894138426,2.119154421,1.892138189,1.603965568,1.182991702,4.089742942,3.84432531,3.809694977,2.192166782,4.169680677,2.103818942,1.87092982,0.333333333,0,30.18894817,6.997311582,13.31058469,5.399639365,4.544613678,-0.196609673,24,16.31641754,0.595275394,0,0.272,2.343,6.802221137,7.847057333,8.379684256,8.938920404,9.344549306,10.28247656,17.33836181,8,8.701812452,14.50239315,6.68
14,16,-0.377754475,0.181657412,10.8737545,17,1.950294617,1.79285324,1.73419676,1.586872089,4.031876414,3.648036523,2.002112647,4.149860849,3.619617814,1.898867671,1.706906078,1.353852787,1.031705818,4.010105358,3.622053271,3.491256124,2.013586146,4.18927859,1.872154273,1.66726257,0.443281021,0.045412415,18.42791821,0.577055343,16.70315035,1.959657974,4.642087585,0.030323129,17,8.453352879,2.191196478,1.454526898,0.682,2.198,6.368508747,7.510246666,7.993489426,8.363351578,8.643817927,9.739852536,16.27999723,4,5.366415655,21.18931395,8.52
20,22,-0.377801799,0.186996276,10.82062157,23,1.985171197,1.922160876,1.792799559,1.719216806,4.026744689,3.798857345,1.991435285,4.14807103,3.79866269,1.883803891,1.860607662,1.563730293,1.297835412,4.003302147,3.806983952,3.61455186,2.007522518,4.186420154,1.860520645,1.835115558,0.545343094,0.045412415,22.03988233,2.947737307,16.7610623,1.901718921,4.673198007,-0.212921036,18,9.862371892,1.57780848,1.277886208,0.617,2.408,6.499222972,7.555696684,8.045304036,8.425538665,8.740264553,9.816608305,13.94278012,5,8.465663031,21.00611202,9.22
20,22,-0.377801799,0.186996276,10.82062157,23,1.985171197,1.922160876,1.792799559,1.719216806,4.026744689,3.798857345,1.991435285,4.14807103,3.79866269,1.883803891,1.860607662,1.563730293,1.297835412,4.003302147,3.806983952,3.61455186,2.007522518,4.186420154,1.860520645,1.835115558,0.545343094,0.045412415,22.03988233,2.947737307,16.7610623,1.901718921,4.673198007,-0.212921036,18,9.862371892,1.57780848,1.277886208,0.617,2.408,6.499222972,7.555696684,8.045304036,8.425538665,8.740264553,9.816608305,13.94278012,5,8.465663031,21.00611202,8.52
14,16,-0.377787218,0.186873201,10.75165767,17,1.924406438,1.792804395,1.72639455,1.681132865,4.026654135,3.640755336,1.987144061,4.147997592,3.619154458,1.879826263,1.706745857,1.437473242,1.059760405,4.003205187,3.614578503,3.478781392,2.005153118,4.186367527,1.856875766,1.667261772,0.443281021,0.045412415,19.04882137,0.658758858,16.58256574,1.909827334,4.630925532,-0.076423375,18,8.453352879,1.939083691,1.359866107,0.527,2.409,6.37534419,7.519442407,8.009504569,8.387271348,8.678879137,9.762701673,15.5528253,4,8.435777905,21.17438945,7.92
14,16,-0.377789193,0.186883551,10.77130526,17,1.925219877,1.792821492,1.758031129,1.699550369,4.026703317,3.641152082,1.987703709,4.148040834,3.619752037,1.880156903,1.706755553,1.500040714,1.046969131,4.003254191,3.614912449,3.480936251,2.005684056,4.186398638,1.857228184,1.667261837,0.443281021,0.045412415,18.90541173,0.656916454,16.5239447,1.889791194,4.617356859,-0.098923375,18,9.109453918,1.57780848,1.277886208,0.617,2.36,6.378744469,7.523704984,8.017138776,8.394737734,8.690014358,9.770393899,15.49262134,4,8.412117211,20.84333002,8.1
20,22,-0.377796452,0.187320287,10.92926856,23,1.97744264,1.914191708,1.792789312,1.710557361,4.027387009,3.79991137,1.999623871,4.148536209,3.79062873,1.894103791,1.843624193,1.561155571,1.291482055,4.003971319,3.804961071,3.613241026,2.014674169,4.186731377,1.872715806,1.819243724,0.545343094,0.045412415,20.9959051,3.139634612,16.80447194,1.897822184,4.679597528,-0.294340042,18,11.1072186,1.57780848,1.277886208,0.617,2.408,6.518962905,7.602264812,8.107274038,8.522915848,8.879024467,9.907248732,14.23713846,5,8.516854571,20.96457678,9
14,16,-0.377789193,0.186883551,10.77130526,17,1.925219877,1.792821492,1.758031129,1.699550369,4.026703317,3.641152082,1.987703709,4.148040834,3.619752037,1.880156903,1.706755553,1.500040714,1.046969131,4.003254191,3.614912449,3.480936251,2.005684056,4.186398638,1.857228184,1.667261837,0.443281021,0.045412415,18.90541173,0.656916454,16.5239447,1.889791194,4.617356859,-0.098923375,18,9.109453918,1.57780848,1.277886208,0.617,2.36,6.378744469,7.523704984,8.017138776,8.394737734,8.690014358,9.770393899,15.49262134,4,8.412117211,20.84333002,7.89
14,16,-0.377754621,0.181682618,10.95234712,17,1.952956829,1.792875618,1.745021489,1.644462627,4.032192973,3.649490907,2.004590452,4.150120994,3.620627022,1.900470097,1.706936027,1.422267074,1.049481497,4.010438652,3.623384888,3.495008884,2.01591414,4.189528827,1.873538125,1.667262727,0.443281021,0.045412415,18.56468931,0.567055343,16.82966674,1.973546863,4.667916667,0.000323129,17,8.453352879,1.57780848,1.845994733,0.595,2.317,6.376195344,7.529461001,8.016303717,8.394165371,8.683176601,9.768335539,15.86799465,4,5.366525041,21.44957903,8.7
20,22,-0.377796452,0.187320287,10.92926856,23,1.97744264,1.914191708,1.792789312,1.710557361,4.027387009,3.79991137,1.999623871,4.148536209,3.79062873,1.894103791,1.843624193,1.561155571,1.291482055,4.003971319,3.804961071,3.613241026,2.014674169,4.186731377,1.872715806,1.819243724,0.545343094,0.045412415,20.9959051,3.139634612,16.80447194,1.897822184,4.679597528,-0.294340042,18,11.1072186,1.57780848,1.277886208,0.617,2.408,6.518962905,7.602264812,8.107274038,8.522915848,8.879024467,9.907248732,14.23713846,5,8.516854571,20.96457678,8.52
20,22,-0.377800607,0.187280903,10.95153479,23,1.983357364,1.914308107,1.792790594,1.71654579,4.027443088,3.803279451,2.001229168,4.148563944,3.790692001,1.896023723,1.845627432,1.561755183,1.29837391,4.004039813,3.808513472,3.613290866,2.015475691,4.186745752,1.874744081,1.821185446,0.545343094,0.045412415,21.05155214,3.080865125,16.89953309,1.912193326,4.700461726,-0.345590042,18,11.1072186,1.57780848,1.277886208,0.772,2.408,6.524846357,7.607866436,8.114031288,8.532932735,8.888498363,9.915691974,13.94255095,5,8.541364636,20.93097556,8.7
20,22,-0.377800607,0.187280903,10.95153479,23,1.983357364,1.914308107,1.792790594,1.71654579,4.027443088,3.803279451,2.001229168,4.148563944,3.790692001,1.896023723,1.845627432,1.561755183,1.29837391,4.004039813,3.808513472,3.613290866,2.015475691,4.186745752,1.874744081,1.821185446,0.545343094,0.045412415,21.05155214,3.080865125,16.89953309,1.912193326,4.700461726,-0.345590042,18,11.1072186,1.57780848,1.277886208,0.772,2.408,6.524846357,7.607866436,8.114031288,8.532932735,8.888498363,9.915691974,13.94255095,5,8.541364636,20.93097556,8.4
17,19,-0.228529348,0.43260608,11.01743408,21,2.057541732,1.937975201,1.58741879,1.417893143,4.043998825,3.885837778,2.101776747,4.144607098,3.766742039,2.006916353,1.894191724,1.479724172,0.90657639,4.087077654,3.961853884,3.678833952,2.095621901,4.176564003,1.994359379,1.892152269,0.3258903,0.028867513,16.22265224,5.355887961,3.665432729,1.141863872,3.665432729,0.20463955,21,4.15963293,0,1,0.359,0.924,6.311961644,7.331285394,7.785064769,8.261994443,8.571786426,9.626338871,16.42235746,3,4.762952492,9.094066139,4.32
