nN,ATSC4c,ATSC1v,SpMin4_Bhm,SpMin5_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin4_Bhv,SpMin8_Bhv,SpMax3_Bhe,SpMin6_Bhe,SpMin2_Bhp,SpMin4_Bhp,SpMin6_Bhp,SpMax3_Bhi,SpMin7_Bhs,SpMin8_Bhs,C2SP2,SCH-5,SCH-6,VCH-6,nHaaCH,naaCH,SHBint2,SHaaCH,SHother,SaaCH,SaaN,maxHaaCH,maxHCsats,maxHother,maxsNH2,hmin,ETA_BetaP_s,HybRatio,IC3,MDEC-23,MDEC-33,MDEO-11,MDEN-23,MDEN-33,MPC10,piPC6,piPC8,piPC10,nHeteroRing,topoRadius,WTPT-4,WTPT-5,XLogP,pChemBL
5.0,0.065353729,46.53340558,1.673507036,1.542283286,1.4382324969999998,1.249629723,1.643197908,1.1687677909999998,3.732521564,1.301704593,1.871499469,1.6062098830000002,1.518033175,3.786241542,1.0190503690000001,0.8703888679999999,6.0,0.35841374200000004,0.466609971,0.21978197300000002,4.0,4.0,0.0,2.08293273,2.08293273,8.359417663,14.03215031,0.691453125,0.668399471,0.691453125,0.0,-0.203736261,0.67593,0.45,5.09366069,20.3317211,10.83281719,0.0,1.437216448,0.0,268.0,6.843983131,7.868941697,8.716083432000001,4.0,7.0,3.142781756,15.75887438,2.898,6.76
5.0,0.103062896,49.90080875,1.670580945,1.462655416,1.3728744169999998,1.284338966,1.676654193,1.285229005,3.733841702,1.1184169959999999,1.879862674,1.6518776430000002,1.343340059,3.786162829,1.1660269079999999,0.893716579,6.0,0.214076175,0.48533871100000003,0.240919721,4.0,4.0,0.0,2.0172269469999997,2.0172269469999997,8.490829227999999,14.07349382,0.689256413,0.664368229,0.689256413,0.0,-0.22543765,0.66964,0.47619047600000003,4.944717153,22.17777098,10.83281719,0.0,1.373178096,0.0,278.0,6.846112561,7.872377737000001,8.723433116,4.0,7.0,3.144161089,15.73427702,3.304,7.24
6.0,0.119169241,23.52887603,1.565955353,1.434733361,1.3431664209999998,1.249629723,1.610752026,1.134540686,3.8039048280000003,1.184904888,1.874291758,1.60578272,1.497561607,3.855683615,0.973763457,0.917954772,6.0,0.35841374200000004,0.466609971,0.187384837,6.0,6.0,0.0,3.508527429,3.508527429,11.69436691,17.99570445,0.70091569,0.694875165,0.70091569,0.0,-0.16822605699999998,0.67593,0.263157895,4.969413652,19.60630416,10.83281719,0.0,1.339006484,0.0,268.0,7.038591637000001,8.1322267,9.09679782,4.0,7.0,3.142781756,18.71556336,3.052,7.12
6.0,-0.014130685,-1.281436679,1.54700753,1.4792338390000002,1.384987098,1.249629723,1.6203534069999999,1.134540686,3.804518387,1.287750152,1.875115663,1.615981453,1.475215607,3.855740518,0.9326132229999999,0.9100411970000001,6.0,0.35841374200000004,0.466609971,0.187384837,6.0,6.0,0.0,3.5421013639999996,3.5421013639999996,11.4784235,18.28697163,0.701686154,0.698462538,0.701686154,0.0,-0.162698846,0.69444,0.263157895,4.969413652,18.49433824,10.83281719,0.0,1.391040435,0.0,268.0,7.038591637000001,8.1322267,9.09679782,4.0,7.0,3.142781756,18.795607999999998,2.531,7.28
6.0,0.050464664000000006,-73.41654055,1.655524908,1.501468464,1.39595195,1.249629723,1.685383822,1.134540686,3.821490543,1.30397586,1.8743247019999998,1.6663962419999998,1.4894585619999998,3.872935185,0.949178773,0.921482092,7.0,0.331927305,0.56916915,0.218750937,6.0,6.0,0.0,3.4914958119999997,3.4914958119999997,11.80923585,18.44146334,0.700153822,0.697266747,0.700153822,0.0,-0.18016624899999997,0.69643,0.3,4.996115365,19.0422063,10.83281719,0.0,1.841765534,0.090909091,284.0,7.064892566,8.167314297999999,9.151020502,4.0,7.0,3.1433253139999997,18.974892699999998,2.735,7.08
6.0,0.081286611,74.23483346,1.6672984119999998,1.4619010419999998,1.281876928,1.249629723,1.675924863,1.134540686,3.803787285,1.153568433,1.88766034,1.652078893,1.352597354,3.84583421,0.924622519,0.910986893,8.0,0.214076175,0.466609971,0.19026751100000003,7.0,7.0,0.0,3.9599665510000004,3.9599665510000004,13.52467867,18.17824497,0.7005475109999999,0.699055335,0.7005475109999999,5.715081391,-0.191219687,0.6724100000000001,0.23809523800000001,4.997063671,22.92044126,11.60157625,0.0,1.403375878,0.0,294.0,7.09682485,8.187579568,9.207797102,4.0,8.0,3.1443702019999997,18.25913688,3.301,7.15
5.0,0.090141203,18.14190544,1.6707078359999998,1.523227044,1.4482177619999999,1.249629723,1.677128839,1.20152177,3.769206202,1.241680652,1.887728957,1.6526963959999998,1.474064967,3.82297151,1.052682768,0.86584935,6.0,0.42815235,0.6707341170000001,0.353479805,4.0,4.0,0.0,2.082370275,2.082370275,8.298635219,14.02492946,0.692961838,0.674272352,0.692961838,0.0,-0.21498358399999998,0.68103,0.47619047600000003,5.0972990760000005,21.1192788,10.83281719,0.0,1.3948110809999998,0.090909091,294.0,6.857744057000001,7.889383041,8.74534263,4.0,8.0,5.576612806,16.06296494,2.1180000000000003,7.43
5.0,0.033069228,63.06201664,1.6758023480000002,1.6096431009999999,1.454060202,1.249629723,1.681613478,1.225636728,3.776733348,1.358748759,1.890917795,1.659718043,1.549984773,3.829287905,1.065674344,0.857839583,6.0,0.42815235,0.655442165,0.34163471,4.0,4.0,0.0,2.0991084669999998,2.0991084669999998,8.17992755,14.01098981,0.6945804320000001,0.681216797,0.6945804320000001,0.0,-0.224983584,0.67742,0.5,5.245743495,23.12510869,11.27670594,0.333333333,1.3948110809999998,0.090909091,310.0,6.864031944,7.894987815,8.755322332999999,4.0,9.0,8.011949357,16.09363671,1.446,7.68
5.0,0.09856268300000001,22.71031501,1.716457735,1.657790499,1.4555362980000002,1.249629723,1.6993511669999999,1.225125137,3.784642152,1.379656112,1.895108632,1.677228364,1.552398084,3.836678748,1.0927947709999999,0.874137029,6.0,0.42815235,0.646326348,0.334573629,4.0,4.0,0.0,2.05861931,2.05861931,8.313856662000001,14.05997248,0.691008713,0.674272352,0.691008713,0.0,-0.234983584,0.66935,0.52173913,5.056564762,20.46778624,10.83281719,0.0,1.3948110809999998,0.090909091,314.0,6.866119151,7.89610501,8.759569048,4.0,8.0,5.506353002999999,16.07538272,2.995,7.16
5.0,-0.023710209,13.00295102,1.66762228,1.4714730719999998,1.432435224,1.249629723,1.676645366,1.201518243,3.783551964,1.237500238,1.890100965,1.653444251,1.485495576,3.829739312,1.0473670609999999,0.869799456,6.0,0.406526265,0.7391813840000001,0.347557258,4.0,4.0,0.0,2.1635224859999997,2.1635224859999997,7.9806954039999995,13.95018247,0.698681793,0.689858772,0.698681793,0.0,-0.207990914,0.68333,0.428571429,5.095660549,22.20853357,11.60157625,0.333333333,1.3948110809999998,0.090909091,310.0,6.8702805410000005,7.902782096,8.778459197,4.0,8.0,8.03110863,16.06435014,1.579,7.17
6.0,-0.084215616,49.71628785,1.727313035,1.6598127619999998,1.455162479,1.249629723,1.714534114,1.221841019,3.806200961,1.381186459,1.903505389,1.6931849980000002,1.553059938,3.851607239,1.08756003,0.877676522,6.0,0.406526265,0.7192525240000001,0.334188573,4.0,4.0,0.0,2.1160205569999997,2.1160205569999997,8.090920705,14.01581576,0.694775543,0.68572654,0.694775543,5.970036755,-0.232990914,0.67188,0.47826087,5.056564762,21.02708467,11.60157625,0.0,1.3948110809999998,0.090909091,330.0,6.878551726,7.909414894,8.792225375,4.0,8.0,5.6343816460000005,18.42462481,2.148,7.27
6.0,-0.037312245,49.71628785,1.687162755,1.629328759,1.452805067,1.249629723,1.68779808,1.273530476,3.8139868669999997,1.36529072,1.9097373480000002,1.6663337980000001,1.546612635,3.861968231,1.0723472,0.877676522,6.0,0.39363455299999994,0.7822511129999999,0.436935704,4.0,4.0,6.00896427,2.090899796,2.090899796,8.166248244,14.03224739,0.693803852,0.6829706990000001,0.693803852,5.571888607000001,-0.239088522,0.67188,0.47826087,5.056564762,20.60377186,11.27670594,0.0,1.3948110809999998,0.090909091,336.0,6.878551726,7.909414894,8.792225375,4.0,8.0,5.511320844,18.43150635,2.117,7.05
6.0,0.138432377,0.162459696,1.677713496,1.544344555,1.4267632280000002,1.249629723,1.691838536,1.266205784,3.826645782,1.336624735,1.874722732,1.670926985,1.501892028,3.878175117,0.9828352229999999,0.901441493,6.0,0.331927305,0.534651353,0.20898783,6.0,6.0,0.0,3.4904715489999996,3.4904715489999996,11.67968243,18.28608457,0.701458756,0.703139628,0.701458756,0.0,-0.196196736,0.675,0.333333333,5.171405583,21.1192788,10.83281719,0.0,1.9846732,0.090909091,305.0,7.094727463,8.190742137,9.193998784,4.0,8.0,5.584849729,19.18002987,1.919,7.8
6.0,0.179239587,3.213040167,1.689774361,1.559886597,1.434558134,1.373381961,1.695250664,1.327803703,3.833846295,1.344260213,1.8756858180000002,1.673315071,1.50925571,3.88445425,1.163137108,0.9796607009999999,6.0,0.331927305,0.534651353,0.20898783,6.0,6.0,0.0,3.432831696,3.432831696,11.72052887,18.41675258,0.699505631,0.703139628,0.699505631,0.0,-0.21619673600000003,0.66406,0.39130434799999997,5.1162646160000005,20.46778624,10.83281719,0.0,1.9846732,0.090909091,321.0,7.111384661000001,8.207442301,9.218399025,4.0,8.0,5.511223797,19.19791502,2.7960000000000003,7.33
6.0,0.190663163,-15.569378899999998,1.628031267,1.537507459,1.428164754,1.340670939,1.695999831,1.327803653,3.9114208789999996,1.345238762,1.876187192,1.673252327,1.5063669780000002,3.916658328,1.150012213,0.98597867,6.0,0.331927305,0.534651353,0.20898783,6.0,6.0,0.0,3.545238007,3.545238007,11.18013375,18.15934374,0.7037189159999999,0.711832619,0.7037189159999999,0.0,-0.20576920899999998,0.67188,0.333333333,5.157393752,20.46778624,10.83281719,0.5,1.9846732,0.090909091,321.0,7.127768937000001,8.223868143999999,9.242218048,4.0,8.0,7.877826617999999,19.19791502,2.085,7.7
7.0,0.122285929,33.32062974,1.684738254,1.5485103009999999,1.427748113,1.249629723,1.693083396,1.327801781,3.827145515,1.338241175,1.8747885219999998,1.6714823730000001,1.50235009,3.879527738,0.988154205,0.92078565,6.0,0.331927305,0.534651353,0.20898783,6.0,6.0,0.0,3.432831696,3.432831696,11.91024184,18.39667485,0.699505631,0.699007397,0.699505631,5.6354071260000005,-0.20119673600000001,0.675,0.333333333,5.171132247,21.1192788,10.83281719,0.0,1.9846732,0.090909091,305.0,7.094727463,8.190742137,9.193998784,4.0,8.0,3.144537306,21.62034229,1.8519999999999999,7.66
7.0,0.028908031,33.30473482,1.688706698,1.552088982,1.428034579,1.249629723,1.6947994819999999,1.327793523,3.849873957,1.341427817,1.8938994759999999,1.672981134,1.5031556119999998,3.897972923,0.9965857909999999,0.915301398,6.0,0.331927305,0.510243585,0.20208427,6.0,6.0,6.50603688,3.50726496,3.50726496,11.37028156,18.35576361,0.70230077,0.711837975,0.70230077,5.538184902999999,-0.22030167399999998,0.66667,0.347826087,5.1162646160000005,20.52981322,11.27670594,0.0,1.9846732,0.090909091,339.0,7.151852755,8.236012853,9.274781781,4.0,8.0,5.515106335,21.55088448,1.9180000000000001,8.05
6.0,0.115673971,1.679446925,1.677716173,1.5988471830000002,1.531924174,1.38084091,1.691943686,1.266213656,3.836738586,1.3700836280000002,1.875042172,1.673078174,1.540256729,3.8859039539999998,1.28329596,0.9787692240000001,6.0,0.31030122,0.605904746,0.22762173,5.0,5.0,0.0,2.777967793,2.777967793,10.06479286,18.72315899,0.616204833,0.703139628,0.616204833,0.0,-0.20619673600000002,0.66935,0.363636364,5.194729486,19.86828676,12.51709501,0.0,1.9846732,0.090909091,320.0,7.125056798999999,8.236012853,9.236131276,4.0,8.0,5.584951168,19.1613009,2.451,7.05
6.0,0.18647337,-1.883318909,1.67509892,1.544288464,1.388607911,1.3655540990000001,1.695217014,1.29529785,3.833738813,1.306685852,1.870759824,1.673354355,1.511482447,3.884105478,1.141672985,0.956764948,6.0,0.331927305,0.549943305,0.212338129,6.0,6.0,0.0,3.695792139,3.695792139,10.60301887,16.9568638,0.813672298,1.102973171,0.813672298,0.0,-0.193800041,0.67647,0.363636364,5.15836585,21.16620957,9.595433521,0.0,1.9846732,0.090909091,336.0,7.127768937000001,8.211230458,9.232393261,4.0,9.0,5.5114352,19.2861337,3.338,6.91
7.0,0.079915029,79.33768946,1.689775838,1.5602652369999999,1.4443355359999999,1.374982635,1.6952583280000002,1.413843459,3.8412375360000004,1.35439671,1.875911254,1.674521836,1.5388342119999998,3.891080938,1.154976217,0.9727671929999999,6.0,0.31030122,0.605904746,0.21817099399999998,5.0,5.0,0.0,2.7443710639999996,2.7443710639999996,10.0161682,18.34362293,0.605274524,0.7093124679999999,0.605274524,5.911741768,-0.221196736,0.66667,0.39130434799999997,5.1565647619999995,19.17349425,12.51709501,0.0,1.9846732,0.090909091,336.0,7.141220379,8.251979716000001,9.259536517999999,4.0,8.0,5.511325015,21.71782479,2.261,7.51
6.0,0.193272472,41.04421459,1.689626083,1.551008074,1.3802907219999998,1.3069909020000001,1.695244442,1.357451655,3.781736533,1.2945731809999999,1.8473278830000002,1.67320026,1.511666575,3.8326502739999997,1.154911363,0.9644477990000001,6.0,0.31030122,0.605904746,0.21831072899999998,5.0,5.0,8.276869375,2.7639547510000004,2.7639547510000004,9.910730823,9.394345419,0.607976282,0.714665477,0.607976282,0.0,-0.216783155,0.66667,0.39130434799999997,5.1534981339999995,19.17349425,12.63038788,0.0625,1.8199533490000002,0.090909091,336.0,6.931776935,7.9753820189999995,8.942058477,4.0,8.0,8.052599785,19.17437028,3.008,8.0
7.0,0.03910782,79.08698743,1.677713543,1.544946621,1.437576842,1.294079549,1.6918717509999999,1.26621234,3.83419872,1.345709974,1.874969925,1.671981309,1.5322360259999999,3.8848677460000003,0.974994837,0.912282637,6.0,0.31030122,0.605904746,0.21817099399999998,5.0,5.0,0.0,2.800057792,2.800057792,9.976432863,18.21295491,0.619163413,0.7093124679999999,0.619163413,5.896924375,-0.20119673600000001,0.67742,0.333333333,5.208410187,19.86828676,12.51709501,0.0,1.9846732,0.090909091,320.0,7.125056798999999,8.236012853,9.236131276,4.0,8.0,5.584951168,21.69993935,1.3840000000000001,7.42
10.0,-0.152552661,44.20116663,1.7349865930000001,1.657976884,1.5189943559999999,1.359961959,1.72028974,1.410635521,3.92447647,1.4109468630000002,2.016609365,1.7305777869999999,1.634252815,3.9775559069999997,1.155197829,1.089479897,8.0,0.45463878700000004,0.803380092,0.325520245,10.0,10.0,0.0,5.742808267999999,5.742808267999999,19.10526767,21.50479094,0.719946393,0.66914857,0.719946393,6.376854664,-0.064611661,0.71528,0.28,5.260975804,29.57848391,12.9483023,0.0,3.256601675,0.48274469200000003,428.0,7.134417632000001,8.197698978,9.162927901,6.0,9.0,2.59015683,31.58051008,2.273,5.95
11.0,-0.12423906,10.08490121,1.7349865930000001,1.640199114,1.555988126,1.5183380569999998,1.70007411,1.410791039,3.930587628,1.4276997130000002,1.973780532,1.7151947969999999,1.634252815,3.984304738,1.310714358,1.085533515,7.0,0.45463878700000004,0.834461102,0.33162847100000004,8.0,8.0,0.0,4.836381994,4.836381994,14.9239497,26.00631263,0.720446013,0.670422059,0.720446013,6.377646743,-0.06555966099999999,0.72297,0.32,5.425891673,30.02228393,14.320005499999999,0.0,3.357611571,0.342503355,437.0,7.131386212000001,8.195344446,9.205455806,7.0,10.0,2.590159265,34.33591201,1.068,6.0
6.0,-0.23649060100000002,131.6151386,1.7349865930000001,1.719330746,1.493978957,1.4233000080000002,1.783170474,1.166901397,3.893173753,1.31785942,2.017482754,1.7880204259999999,1.5548204069999998,3.93698014,1.221472429,1.008675347,10.0,0.19245009,0.6672973289999999,0.299269729,10.0,10.0,0.0,5.279227302,5.279227302,19.85432041,13.87710116,0.6361370120000001,0.632087964,0.6361370120000001,6.329554456,-0.062682124,0.68382,0.307692308,5.181727679,32.93364601,12.54994936,0.333333333,1.301485633,0.166666667,375.0,7.067439726,8.163239987,9.180192811,5.0,9.0,4.930764871,19.06593358,3.571,7.0
9.0,-0.184664815,87.30862376,1.7349865930000001,1.7181388780000002,1.519649606,1.423467066,1.787278949,1.407758092,3.925105077,1.411600551,2.0178118730000003,1.792981896,1.634252815,3.9709376439999997,1.2328728009999999,1.091752806,10.0,0.336787657,0.7506306620000001,0.31370348600000003,11.0,11.0,0.0,6.0358306420000005,6.0358306420000005,21.37122014,21.67088262,0.718835282,0.66729908,0.718835282,6.385911206,-0.06994871400000001,0.7027,0.25925925899999996,5.28468381,33.75685076,14.320005499999999,0.0,2.372792076,0.166666667,433.0,7.125295662,8.195344446,9.205455806,6.0,10.0,2.5901595790000003,28.10680394,3.915,9.0
8.0,0.18902308899999998,-116.39185590000001,1.731314332,1.6230628280000001,1.562191506,1.52536723,1.770336175,1.474867021,3.876510101,1.3820667690000001,1.973201755,1.776956596,1.576731375,3.93346478,1.35846607,1.262953377,5.0,0.524377395,0.878070273,0.320226603,6.0,6.0,0.0,3.3703270869999997,3.3703270869999997,12.32707364,18.75269324,0.6013885720000001,0.756771475,0.6013885720000001,0.0,-0.207200396,0.70714,0.44,5.341373005,23.80543697,10.49500731,0.0,3.140458943,0.812120507,379.0,7.174843943,8.291168541000001,9.305570826,5.0,10.0,5.57802888,26.18286964,1.526,8.85
8.0,-0.01510889,-117.1004899,1.73131672,1.645651195,1.6201054259999998,1.543152255,1.770525511,1.475557501,3.881742211,1.420926889,1.9829410980000002,1.777378968,1.654879136,3.935836459,1.3845338569999999,1.269095987,5.0,0.50275131,0.9340317140000001,0.307339678,6.0,6.0,0.0,3.447226418,3.447226418,11.98015708,18.648891100000004,0.6190291929999999,0.788420508,0.6190291929999999,0.0,-0.209315329,0.7027,0.423076923,5.394155607999999,25.27359599,12.16665722,0.333333333,3.140458943,0.812120507,397.0,7.187019206,8.303502864,9.321098617999999,5.0,10.0,8.013074346,26.19271787,1.5130000000000001,9.03
8.0,0.27960853199999997,-203.8334937,1.732247708,1.6414620480000002,1.6096259519999998,1.5309344880000002,1.772261714,1.474761155,3.849543585,1.419574756,1.909932659,1.7792389659999999,1.6590424,3.9099119,1.367022807,1.261715531,5.0,0.31030122,0.7079668179999999,0.205667593,6.0,6.0,0.0,3.3726181769999997,3.3726181769999997,12.417894,18.78469731,0.602380281,0.756771475,0.602380281,0.0,-0.21006362399999998,0.70833,0.46153846200000004,5.289453099,21.877316399999998,9.655165721,0.0,3.140458943,0.812120507,358.0,7.141814042000001,8.259027445,9.259911295,5.0,10.0,6.143983541,26.23473758,2.008,7.46
7.0,0.262293765,-99.07339909999999,1.72954699,1.589869019,1.511325909,1.376992629,1.767502176,1.335149504,3.83969625,1.3476350480000001,1.909845332,1.7737862340000001,1.524497878,3.899446935,1.169971092,0.96795213,5.0,0.331927305,0.534651353,0.141390146,7.0,7.0,0.0,4.149831604,4.149831604,13.45584102,18.05071863,0.7223760020000001,0.755801665,0.7223760020000001,0.0,-0.18464581,0.6875,0.39130434799999997,5.119599828999999,20.69890066,8.126045856000001,0.0,2.9296658819999997,0.424887251,321.0,7.111384661000001,8.207442301,9.218399025,4.0,8.0,5.511223797,22.75472356,2.191,8.03
8.0,0.093545565,-68.77985197,1.730469586,1.621276573,1.5428735740000001,1.480448038,1.768734377,1.3323682209999999,3.8651547330000002,1.3768719969999998,1.910031131,1.775393064,1.5427906519999999,3.920374053,1.292819518,0.981744135,5.0,0.31030122,0.581496977,0.153120487,6.0,6.0,6.538481322000001,3.4852853319999997,3.4852853319999997,11.55997591,18.42680408,0.628915381,0.7645000120000001,0.628915381,5.5360934639999995,-0.198750748,0.68382,0.375,5.151382802,20.029024399999997,10.20821059,0.0,2.9296658819999997,0.424887251,354.0,7.180521981,8.279322587000001,9.31370732,4.0,8.0,5.515207478,25.08961784,1.845,8.4
7.0,0.19497920000000002,-143.29424509999998,1.63940041,1.6024427730000002,1.520816748,1.4735337080000002,1.694844085,1.171131892,3.839637695,1.3385138859999999,1.9098359180000002,1.709468465,1.53808941,3.9007822639999996,1.301512809,0.979794314,5.0,0.31030122,0.640422543,0.169787153,6.0,6.0,0.0,3.4216149469999997,3.4216149469999997,12.1323355,18.33647888,0.6141931589999999,0.7475372020000001,0.6141931589999999,0.0,-0.162300131,0.69828,0.333333333,5.0269868330000005,19.01184156,9.655165721,0.0,2.9296658819999997,0.424887251,299.0,7.09612621,8.213633652999999,9.194963176,4.0,7.0,3.14342631,22.45932381,2.555,9.15
7.0,0.20306469600000002,-98.97268355,1.698514128,1.618344216,1.536681314,1.478784317,1.74996831,1.26648933,3.845514519,1.369030828,1.909845644,1.7608276630000002,1.54050768,3.9056049269999997,1.283717664,0.96761325,5.0,0.31030122,0.605904746,0.160024046,6.0,6.0,0.0,3.468111467,3.468111467,11.87503557,18.35712504,0.625026492,0.755801665,0.625026492,0.0,-0.17464581,0.69355,0.363636364,5.195485949,20.44484137,9.655165721,0.0,2.9296658819999997,0.424887251,320.0,7.125056798999999,8.236012853,9.236131276,4.0,8.0,5.584951168,22.71876268,1.8459999999999999,8.35
7.0,0.221486415,-98.71186772,1.697614271,1.579784646,1.499502792,1.249629723,1.748863905,1.266489321,3.833600353,1.339593641,1.9098235140000002,1.759811852,1.517660209,3.894930537,0.971293217,0.91175221,5.0,0.331927305,0.534651353,0.141390146,7.0,7.0,0.0,4.210430037,4.210430037,13.41325847,17.92005062,0.7243291270000001,0.755801665,0.7243291270000001,0.0,-0.16464581,0.7,0.333333333,5.171132247,21.28634478,8.126045856000001,0.0,2.9296658819999997,0.424887251,305.0,7.094727463,8.190742137,9.193998784,4.0,8.0,5.584849729,22.73681279,1.314,8.27
7.0,0.229705987,-95.66752046,1.67252227,1.527198342,1.450368427,1.1957957909999999,1.742760646,1.2664892559999998,3.833474985,1.313420976,1.905851166,1.759405962,1.518632976,3.894366633,0.9473323640000001,0.865146385,5.0,0.331927305,0.549943305,0.144740445,7.0,7.0,0.0,4.556865538,4.556865538,11.94256819,16.46016183,0.838495793,1.1258435409999998,0.838495793,0.0,-0.142249115,0.71094,0.3,5.22875844,21.56788398,7.023336409,0.0,2.9296658819999997,0.424887251,320.0,7.111384661000001,8.194593966000001,9.208336217000001,4.0,9.0,5.585061594,22.82644932,1.8559999999999999,8.54
8.0,0.26881147899999996,-363.065699,1.78874971,1.658916205,1.528924283,1.3775169180000002,1.8014053540000001,1.285229005,3.6629000310000004,1.289396958,1.936414275,1.806439324,1.5624461809999999,3.7160005860000003,1.1969315729999999,1.1969315729999999,6.0,0.07856742,0.531845228,0.180391207,3.0,3.0,0.0,1.8220455119999999,1.8220455119999999,5.243860679,18.28331091,0.6280433910000001,0.728977255,0.6280433910000001,0.0,-0.193042813,0.74324,0.583333333,4.695339312,22.07837855,9.806212313,0.0,4.139965762,0.9265720059999999,347.0,7.002710282000001,8.055118047999999,8.833073444,4.0,8.0,9.120525773999999,26.42390876,2.1390000000000002,7.44
5.0,0.007622279,67.35084988,1.6450957730000002,1.54977374,1.272030137,1.249629723,1.6819016980000001,1.134540686,3.751362648,1.228087404,1.8115134819999998,1.66658666,1.419088545,3.784338295,0.8666839559999999,0.767887608,5.0,0.214076175,0.439238079,0.24973430600000002,3.0,3.0,11.95985909,1.79829661,1.79829661,4.521065156000001,8.38365399,0.644642649,0.803924066,0.644642649,5.362221433,0.011999979,0.65833,0.473684211,5.0269868330000005,11.74711365,7.803243207,0.2,0.721124785,0.0,128.0,6.2048733689999995,7.005066297000001,7.5394736810000005,3.0,7.0,4.98274267,15.02490776,3.128,7.13
6.0,-0.145237166,26.23370555,1.6449973000000002,1.5432726940000001,1.272022286,1.249629723,1.681829314,1.134540686,3.71331013,1.225281394,1.8114619230000002,1.664193719,1.415796566,3.753127838,0.878556837,0.878556837,4.0,0.214076175,0.439238079,0.24488439899999997,2.0,2.0,11.81992895,1.112752934,1.112752934,3.6978350989999997,13.68849254,0.571725982,0.7834696870000001,0.571725982,5.4034637729999995,-0.053398383,0.66667,0.5,4.769697891,9.30851249,7.803243207,0.2,0.844213625,0.0,107.0,6.141566865,6.880496486,7.368140041,3.0,7.0,4.982686854,18.11924753,1.615,7.44
5.0,-0.094336886,64.89187765,1.64544691,1.553970059,1.272040034,1.249629723,1.681881891,1.134540686,3.718575866,1.228353697,1.8114644359999998,1.6643697519999998,1.416393636,3.7553016739999996,0.8859441840000001,0.8859441840000001,5.0,0.214076175,0.439238079,0.24973430600000002,3.0,3.0,11.64452428,1.467599331,1.467599331,6.010703762,9.110245426,0.540475982,0.777296847,0.540475982,5.411728236,-0.015777799,0.64815,0.473684211,4.81507241,11.74711365,7.803243207,0.2,0.721124785,0.0,107.0,6.141566865,6.880496486,7.368140041,3.0,7.0,4.982686854,15.00879055,2.126,7.21
5.0,-0.08871685900000001,-10.36062059,1.659554246,1.557232226,1.475256296,1.249629723,1.6867285,1.134540686,3.719981515,1.25288403,1.824751073,1.6748721069999999,1.471358635,3.7566008930000003,1.173083897,0.892484328,5.0,0.214076175,0.439238079,0.24973430600000002,3.0,3.0,10.38575033,1.4626478180000002,1.4626478180000002,6.045913817000001,9.160006385,0.538996692,0.777296847,0.538996692,0.0,-0.025037057999999997,0.65179,0.5,4.894196303999999,11.74711365,7.803243207,0.2,1.04338972,0.0,112.0,6.152267161,6.884598596,7.376544793,3.0,7.0,5.05459893,15.31823673,2.6439999999999997,5.24
4.0,0.163982703,-5.795189983999999,1.6197235490000002,1.550377771,1.249629723,1.249629723,1.6559760069999998,1.134540686,3.700892899,1.183590243,1.7596853590000001,1.6122857330000002,1.325437763,3.743846089,0.8918314270000001,0.8918314270000001,5.0,0.24056261199999998,0.38648864899999996,0.214348913,3.0,3.0,5.108376278,1.4382576180000002,1.4382576180000002,6.159813972,9.175479041000001,0.531795427,0.520352403,0.531795427,0.0,-0.009479966999999999,0.64583,0.5,4.375814584,10.05557707,5.523112529,0.0,0.721124785,0.0,85.0,6.113198102999999,6.842933384,7.282586658,3.0,6.0,2.553056747,12.51526814,3.3689999999999998,6.11
6.0,-0.22308433100000002,27.61621592,1.5473803,1.300285286,1.251330587,1.249629723,1.577852483,1.134540686,3.7129310380000002,1.040665778,1.966443538,1.5838432230000001,1.3481574219999999,3.7524255060000002,0.88446461,0.848822541,4.0,0.288675135,0.7154273870000001,0.308119456,2.0,2.0,12.05199991,1.11731905,1.11731905,3.688702868,13.63246362,0.573792098,0.7834696870000001,0.573792098,5.303463773,-0.045898383,0.67308,0.470588235,4.66748125,7.709666897999999,7.803243207,0.2,0.844213625,0.0,101.0,6.12639145,6.870166983,7.36030026,3.0,7.0,4.958583716000001,18.03258789,1.2570000000000001,6.64
6.0,-0.023989651,119.4560608,1.588517526,1.379741656,1.3728744169999998,1.270289569,1.59383159,1.2079342259999999,3.802437477,1.192973104,1.8113943890000002,1.585404791,1.380422424,3.840535047,1.144128704,0.77572917,5.0,0.214076175,0.570332428,0.31809355899999997,3.0,3.0,11.80577604,1.598877675,1.598877675,5.723098886,8.992270889,0.581309316,0.7866862290000001,0.581309316,5.405390367000001,-0.004878879,0.66964,0.444444444,5.110902343999999,15.391722099999999,7.803243207,0.2,0.721124785,0.0,128.0,6.244955425,7.080250065,7.639294629,3.0,7.0,4.98276018,17.44335417,0.45799999999999996,6.19
6.0,-0.115643614,27.61621592,1.644565936,1.538460816,1.272012544,1.249629723,1.6759544990000002,1.134540686,3.684758789,1.217781878,1.8114256130000002,1.6412953190000001,1.411961848,3.7278874760000003,0.87256615,0.76591035,4.0,0.214076175,0.439238079,0.24488439899999997,2.0,2.0,11.90294292,1.129697379,1.129697379,3.689293433,13.52764834,0.581725982,0.7834696870000001,0.581725982,5.392766595,-0.006523383000000001,0.67308,0.470588235,4.954448698999999,9.951715728,9.374051449,0.2,0.844213625,0.0,100.0,6.097020356,6.8243227179999995,7.289666513999999,3.0,7.0,4.98268151,18.11623566,1.22,7.0
