naAromAtom,nAromBond,BCUTc-1l,BCUTc-1h,BCUTp-1h,SpMax1_Bhm,SpMin1_Bhm,SpMin3_Bhm,SpMin4_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMin1_Bhv,SpMin7_Bhv,SpMax1_Bhe,SpMax3_Bhe,SpMin1_Bhe,SpMin2_Bhe,SpMin4_Bhe,SpMin6_Bhe,SpMin8_Bhe,SpMax1_Bhp,SpMax2_Bhp,SpMax3_Bhp,SpMin1_Bhp,SpMax1_Bhi,SpMin1_Bhi,SpMin2_Bhi,SCH-6,VCH-5,SpMAD_Dt,SHaaCH,SaaN,minHBa,maxaaN,hmin,nAtomP,MDEN-22,MDEN-23,MLFER_A,MLFER_BH,piPC5,piPC7,piPC8,piPC9,piPC10,TpiPC,R_TpiPCTPC,nTRing,WTPT-4,WTPT-5,pChemBL
14.0,16.0,-0.377792564,0.18681573,10.75427474,4.1397077630000005,1.9252925159999998,1.7579886009999999,1.699540515,4.0266774739999995,3.640960018,1.9873882980000002,1.274546805,4.148006898,3.6193269089999998,1.880039185,1.706752223,1.4898196030000002,1.051714665,0.8981075629999999,4.003233368,3.6147817780000002,3.480092056,2.00524168,4.18637002,1.85710798,1.667261815,0.443281021,0.045412415,19.04882137,0.65507405,16.55135857,1.900760976,4.6232712110000005,-0.087673375,18.0,1.57780848,1.277886208,0.772,2.342,6.37534419,7.5194424070000005,8.009504569,8.387271347999999,8.678879137000001,9.762701672999999,15.5528253,4.0,8.435777905,20.87763321,7.8
20.0,22.0,-0.37779938,0.186981061,10.83063957,4.139802417,1.977650576,1.792793729,1.712083346,4.026811122,3.8007217819999997,1.993546443,1.359843595,4.148112775,3.796235933,1.8866497309999999,1.855269239,1.561846936,1.290143246,0.9410763190000001,4.003377038,3.807096197,3.614000305,2.0091043109999998,4.18644738,1.8637060680000002,1.8302429740000001,0.545343094,0.045412415,21.54859638,3.069124449,16.72758229,1.894999528,4.664945456,-0.20027116399999997,18.0,1.57780848,1.277886208,0.617,2.408,6.501101965,7.563026155,8.050520258999999,8.447127757999999,8.776849767,9.836529752999999,14.13733436,5.0,8.470188722,21.01987035,8.3
20.0,22.0,-0.37779938,0.186981061,10.83063957,4.139802417,1.977650576,1.792793729,1.712083346,4.026811122,3.8007217819999997,1.993546443,1.359843595,4.148112775,3.796235933,1.8866497309999999,1.855269239,1.561846936,1.290143246,0.9410763190000001,4.003377038,3.807096197,3.614000305,2.0091043109999998,4.18644738,1.8637060680000002,1.8302429740000001,0.545343094,0.045412415,21.54859638,3.069124449,16.72758229,1.894999528,4.664945456,-0.20027116399999997,18.0,1.57780848,1.277886208,0.617,2.408,6.501101965,7.563026155,8.050520258999999,8.447127757999999,8.776849767,9.836529752999999,14.13733436,5.0,8.470188722,21.01987035,8.52
14.0,16.0,-0.377794956,0.186830408,10.76540733,4.139710042,1.926274796,1.7927477969999999,1.706828905,4.026685182,3.6411277689999997,1.9876244230000002,1.3567479669999998,4.148011408,3.6199847760000003,1.880160202,1.706759436,1.545873689,1.120983047,0.937832118,4.003242762,3.614967829,3.4830368330000003,2.005374727,4.186372546,1.8572260530000002,1.667261858,0.443281021,0.045412415,19.43977344,0.6487762189999999,16.62462432,1.911625173,4.640006748,-0.121562264,18.0,1.57780848,1.277886208,0.772,2.342,6.377045775,7.521068389,8.010998754,8.390085764,8.684890429,9.766281896,15.30712762,4.0,8.454160453,20.8770773,7.2
26.0,29.0,-0.37193261299999997,0.18782672,11.31652675,4.13384622,2.152312744,1.9140670069999999,1.698703088,4.09618102,3.822898885,2.1843249609999997,1.390857185,4.150546545,3.854128442,2.119154178,1.870222289,1.6032389219999998,1.180413381,1.041486572,4.089742753,3.8167825860000004,3.801100528,2.192166058,4.169680243999999,2.103818681,1.8468751140000002,0.352062073,0.0,28.87371388,6.680605769,13.49975483,5.426127872,4.608474446000001,-0.19950319100000002,24.0,0.595275394,0.0,0.272,2.467,6.757477299,7.81465518,8.371778977,8.932479961,9.340112792000001,10.26974229,18.30295187,8.0,8.700604818,14.49884191,6.58
29.0,33.0,-0.37193261899999996,0.187884224,11.31739333,4.133852935,2.1523089630000003,1.916527638,1.780104088,4.096185726,4.008271672,2.184322249,1.412381291,4.150558959,3.9012876289999996,2.119153398,1.901406252,1.6250399569999998,1.30310279,1.067922868,4.089747138,4.005403491,3.811034142,2.1921637,4.169695704,2.103818036,1.8816795130000001,0.537457479,0.036084392,31.84605773,6.8414518939999995,13.55825668,3.292543578,4.628035504,-0.230685282,24.0,0.7912769470000001,0.0,0.643,2.821,6.900950932000001,7.93697283,8.468238442999999,8.968783955,9.369441362,10.33280533,17.29908931,10.0,8.703742256,17.61554234,5.88
20.0,23.0,-0.371932608,0.187739021,11.31036002,4.13384193,2.152303971,1.7543096980000001,1.6676150859999999,4.0961777669999995,3.820382574,2.184316585,1.278977359,4.150540808,3.672847705,2.1191499240000002,1.856196555,1.4938136709999998,1.067938592,0.870297922,4.08973976,3.8111881380000003,3.5496789619999998,2.192157407,4.169674818,2.103814414,1.83710977,0.25,0.0,25.75381258,4.4225182819999995,13.32999755,5.392949184,4.552633299,-0.08550553,24.0,0.595275394,0.0,0.272,2.419,6.665723526,7.79005286,8.35206977,8.916987302,9.320581585,10.24454243,19.94865844,7.0,8.647269499,14.34200111,6.42
20.0,23.0,-0.37193260899999997,0.187751785,11.31281643,4.133843839,2.152307339,1.809741955,1.673648675,4.0961790989999995,3.82051678,2.184320168,1.355818107,4.150543253,3.676638688,2.1191515969999997,1.856413035,1.5548807919999998,1.068398421,1.013402403,4.089740954,3.81131693,3.5514694239999995,2.192161198,4.169677159,2.103816091,1.837309191,0.25,0.0,26.06467663,4.40249369,13.38006009,5.401030782,4.568806138,-0.12550553,24.0,0.595275394,0.0,0.272,2.419,6.66699655,7.7919133679999995,8.354455488,8.919698977000001,9.323976366,10.24748328,19.68628901,7.0,8.671683209,14.41379342,6.38
26.0,29.0,-0.371932616,0.18793073600000001,11.31724504,4.133855388,2.152311054,1.909845014,1.6887604530000002,4.096181257,3.842680867,2.184324713,1.3908401380000002,4.150546878,3.8807756860000002,2.11915426,1.875576456,1.6033783240000001,1.180559888,1.041575225,4.089743043,3.856924375,3.810145605,2.192165835,4.169680438,2.103818858,1.8602677490000001,0.318041382,0.0,29.44373925,5.622022611,13.56680561,0.868870563,4.6309909419999995,-0.228164504,24.0,0.595275394,0.0,0.272,2.476,6.790905402000001,7.826059607,8.376192904,8.934927773,9.343220417000001,10.27712382,17.78407032,8.0,8.700938402,14.49982287,6.36
26.0,29.0,-0.371932614,0.18783828100000002,11.31644522,4.133846175,2.152310879,1.9086124219999998,1.6876089459999999,4.0961808060000005,3.8213652380000003,2.184324524,1.390825322,4.150546391000001,3.8368554180000003,2.119153797,1.8585221280000002,1.602047173,1.178416354,1.040295093,4.089742506,3.8122537060000004,3.7504364389999996,2.192165949,4.169680189,2.103818286,1.838849575,0.352062073,0.0,28.87371388,6.606002847999999,17.51452205,5.423357789,4.602557286000001,-0.19169069100000002,24.0,0.7581108590000001,0.0,0.272,2.7769999999999997,6.757477299,7.81465518,8.371778977,8.932479961,9.340112792000001,10.26974229,18.30295187,8.0,8.700604818,17.49331652,5.76
14.0,16.0,-0.377760992,0.181667653,10.92875371,4.140770573999999,1.9647284109999998,1.7698799719999998,1.6686526959999999,4.033002306,3.652348045,2.006119835,1.256465943,4.150189043,3.6207914619999997,1.904732075,1.707003929,1.471708003,1.060036846,0.8990868790000001,4.011622825,3.627227125,3.5048636789999996,2.0153445580000002,4.189416093999999,1.8780915919999999,1.667263184,0.443281021,0.045412415,18.70850514,0.552749787,16.79001656,1.9663898340000001,4.6579625689999995,-0.007871315,17.0,1.57780848,1.277886208,0.772,2.131,6.3736397039999995,7.516998466,8.005384011,8.379167787,8.667182882999999,9.755210814,15.87739375,4.0,5.366722544,20.87874501,8.52
14.0,16.0,-0.377755322,0.18163324600000003,10.79516282,4.140408918,1.9482180880000002,1.7288757780000001,1.553486423,4.031610437,3.6470491480000002,2.000163594,1.138356757,4.149639007,3.619197878,1.897586662,1.706886009,1.3225568840000002,0.99541114,0.76031856,4.009824281,3.6211633880000003,3.4890542360000003,2.01175551,4.189063173,1.871043495,1.6672624619999998,0.443281021,0.045412415,18.21765469,0.587055343,16.47138013,1.9179913080000002,4.59585034,0.048276644,17.0,1.57780848,1.277886208,0.772,2.131,6.360762608,7.490655895,7.9701424670000005,8.331558026,8.602846453,9.710595046,16.72455589,4.0,5.365801876,20.88541586,8.22
26.0,29.0,-0.371932618,0.39628487700000004,11.31680132,4.133846582,2.152312814,1.9142140890000001,1.70001065,4.096181239,3.8437835839999996,2.184325473,1.390955414,4.150547004,3.894138426,2.1191544209999997,1.892138189,1.603965568,1.182991702,1.067135382,4.089742942,3.84432531,3.809694977,2.1921667819999997,4.169680677,2.1038189419999997,1.87092982,0.333333333,0.0,30.18894817,6.997311582000001,13.31058469,5.399639365,4.544613678,-0.196609673,24.0,0.595275394,0.0,0.272,2.343,6.802221137,7.8470573329999995,8.379684256,8.938920404,9.344549306000001,10.28247656,17.33836181,8.0,8.701812452,14.50239315,6.68
14.0,16.0,-0.377754475,0.181657412,10.8737545,4.140616093999999,1.950294617,1.73419676,1.586872089,4.031876414,3.648036523,2.0021126469999997,1.181818715,4.1498608489999995,3.6196178139999997,1.8988676709999999,1.706906078,1.353852787,1.031705818,0.849396345,4.010105358,3.6220532710000004,3.491256124,2.0135861459999997,4.18927859,1.872154273,1.66726257,0.443281021,0.045412415,18.42791821,0.5770553429999999,16.70315035,1.959657974,4.642087585,0.030323129,17.0,2.191196478,1.4545268980000001,0.682,2.198,6.368508747000001,7.5102466660000005,7.993489426,8.363351578,8.643817927,9.739852536,16.27999723,4.0,5.366415655,21.18931395,8.52
20.0,22.0,-0.377801799,0.18699627600000002,10.82062157,4.139765968,1.9851711969999999,1.792799559,1.719216806,4.026744689,3.798857345,1.991435285,1.360846646,4.14807103,3.79866269,1.883803891,1.8606076619999998,1.563730293,1.297835412,0.947319817,4.003302147,3.806983952,3.61455186,2.007522518,4.1864201539999994,1.860520645,1.835115558,0.545343094,0.045412415,22.03988233,2.9477373069999997,16.761062300000003,1.9017189209999998,4.673198007,-0.212921036,18.0,1.57780848,1.277886208,0.617,2.408,6.499222972,7.555696684,8.045304036000001,8.425538665,8.740264553,9.816608305,13.94278012,5.0,8.465663031,21.00611202,9.22
20.0,22.0,-0.377801799,0.18699627600000002,10.82062157,4.139765968,1.9851711969999999,1.792799559,1.719216806,4.026744689,3.798857345,1.991435285,1.360846646,4.14807103,3.79866269,1.883803891,1.8606076619999998,1.563730293,1.297835412,0.947319817,4.003302147,3.806983952,3.61455186,2.007522518,4.1864201539999994,1.860520645,1.835115558,0.545343094,0.045412415,22.03988233,2.9477373069999997,16.761062300000003,1.9017189209999998,4.673198007,-0.212921036,18.0,1.57780848,1.277886208,0.617,2.408,6.499222972,7.555696684,8.045304036000001,8.425538665,8.740264553,9.816608305,13.94278012,5.0,8.465663031,21.00611202,8.52
14.0,16.0,-0.377787218,0.18687320100000002,10.75165767,4.139704396,1.924406438,1.72639455,1.681132865,4.026654135,3.6407553360000002,1.987144061,1.321596999,4.147997592,3.619154458,1.8798262630000002,1.7067458569999998,1.4374732419999998,1.059760405,0.933891482,4.003205187,3.614578503,3.4787813919999997,2.005153118,4.186367527,1.856875766,1.6672617719999998,0.443281021,0.045412415,19.04882137,0.658758858,16.58256574,1.909827334,4.630925532,-0.076423375,18.0,1.939083691,1.359866107,0.527,2.4090000000000003,6.37534419,7.5194424070000005,8.009504569,8.387271347999999,8.678879137000001,9.762701672999999,15.5528253,4.0,8.435777905,21.17438945,7.92
14.0,16.0,-0.37778919299999997,0.186883551,10.77130526,4.139743912,1.925219877,1.7580311290000001,1.699550369,4.026703317,3.641152082,1.987703709,1.191675965,4.148040834,3.619752037,1.880156903,1.706755553,1.500040714,1.046969131,0.839451086,4.003254191,3.6149124489999998,3.480936251,2.0056840559999998,4.186398638,1.857228184,1.6672618369999999,0.443281021,0.045412415,18.90541173,0.656916454,16.523944699999998,1.889791194,4.617356859,-0.098923375,18.0,1.57780848,1.277886208,0.617,2.36,6.378744469,7.523704984,8.017138776,8.394737734,8.690014357999999,9.770393899,15.49262134,4.0,8.412117211,20.84333002,8.1
20.0,22.0,-0.377796452,0.187320287,10.92926856,4.14022854,1.97744264,1.7927893119999998,1.710557361,4.027387009,3.79991137,1.9996238709999998,1.360132792,4.1485362089999995,3.79062873,1.894103791,1.8436241930000001,1.561155571,1.291482055,0.9403333359999999,4.003971319,3.804961071,3.6132410260000003,2.014674169,4.186731377,1.872715806,1.8192437240000001,0.545343094,0.045412415,20.9959051,3.139634612,16.80447194,1.897822184,4.679597528,-0.29434004199999997,18.0,1.57780848,1.277886208,0.617,2.408,6.518962905,7.6022648120000005,8.107274038,8.522915848,8.879024467,9.907248732000001,14.23713846,5.0,8.516854571,20.96457678,9.0
